Station,Date,Year,Time,Precip,Air max,min ,obs temp
WTSNVILE.C,8/16/2008,2008,800,0,67,55,55
WTSNVILE.C,8/17/2008,2008,800,0,68,55,56
WTSNVILE.C,8/18/2008,2008,800,0.01,68,56,56
WTSNVILE.C,8/19/2008,2008,800,0.01,69,56,60
WTSNVILE.C,8/20/2008,2008,800,0,77,59,59
WTSNVILE.C,8/21/2008,2008,800,0,83,59,60
WTSNVILE.C,8/22/2008,2008,800,0,64,55,56
WTSNVILE.C,8/23/2008,2008,800,0,67,56,57
WTSNVILE.C,8/24/2008,2008,800,0.01,71,56,57
WTSNVILE.C,8/25/2008,2008,800,0,81,55,56
WTSNVILE.C,8/26/2008,2008,800,0,76,54,56
WTSNVILE.C,8/27/2008,2008,800,0,80,53,53
WTSNVILE.C,8/28/2008,2008,800,0,80,53,54
WTSNVILE.C,8/29/2008,2008,800,0,86,54,55
WTSNVILE.C,8/30/2008,2008,800,0,68,55,57
WTSNVILE.C,8/31/2008,2008,800,0,71,55,56
WTSNVILE.C,9/1/2008,2008,800,0,87,47,48
WTSNVILE.C,9/2/2008,2008,800,0,90,47,52
WTSNVILE.C,9/3/2008,2008,800,0,88,52,52
WTSNVILE.C,9/4/2008,2008,800,0,90,53,53
WTSNVILE.C,9/5/2008,2008,800,0,89,53,53
WTSNVILE.C,9/6/2008,2008,800,0,89,52,54
WTSNVILE.C,9/7/2008,2008,800,0,69,53,55
WTSNVILE.C,9/8/2008,2008,800,0,66,55,55
WTSNVILE.C,9/9/2008,2008,800,0,64,55,58
WTSNVILE.C,9/10/2008,2008,800,0,67,56,56
WTSNVILE.C,9/11/2008,2008,800,0,68,50,53
WTSNVILE.C,9/12/2008,2008,800,0,66,53,55
WTSNVILE.C,9/13/2008,2008,800,0,66,55,55
WTSNVILE.C,9/14/2008,2008,800,0,66,56,56
WTSNVILE.C,9/15/2008,2008,800,0,65,54,55
WTSNVILE.C,9/16/2008,2008,800,0,64,54,55
WTSNVILE.C,9/17/2008,2008,800,0,68,55,57
WTSNVILE.C,9/18/2008,2008,800,0,69,49,49
WTSNVILE.C,9/19/2008,2008,800,0,71,47,47
WTSNVILE.C,9/20/2008,2008,800,0,72,47,61
WTSNVILE.C,9/21/2008,2008,800,0,69,53,56
WTSNVILE.C,9/22/2008,2008,800,0,83,54,56
WTSNVILE.C,9/23/2008,2008,800,0,89,51,51
WTSNVILE.C,9/24/2008,2008,800,0,76,51,52
WTSNVILE.C,9/25/2008,2008,800,0,80,51,52
WTSNVILE.C,9/26/2008,2008,800,0,83,52,54
WTSNVILE.C,9/27/2008,2008,800,0,75,54,55
WTSNVILE.C,9/28/2008,2008,800,0,64,55,55
WTSNVILE.C,9/29/2008,2008,800,0,66,56,56
WTSNVILE.C,9/30/2008,2008,800,0,77,50,52
WTSNVILE.C,10/1/2008,2008,800,0,82,52,53
WTSNVILE.C,10/2/2008,2008,800,0,73,53,57
WTSNVILE.C,10/3/2008,2008,800,0,68,58,58
WTSNVILE.C,10/4/2008,2008,800,0.28,69,60,60
WTSNVILE.C,10/5/2008,2008,800,0.04,68,50,50
WTSNVILE.C,10/6/2008,2008,800,0,83,50,52
WTSNVILE.C,10/7/2008,2008,800,0,86,52,52
WTSNVILE.C,10/8/2008,2008,800,0,81,52,53
WTSNVILE.C,10/9/2008,2008,800,0,78,49,49
WTSNVILE.C,10/10/2008,2008,800,0,68,44,44
WTSNVILE.C,10/11/2008,2008,800,0,69,43,44
WTSNVILE.C,10/12/2008,2008,800,0,70,40,40
WTSNVILE.C,10/13/2008,2008,800,0,79,40,41
WTSNVILE.C,10/14/2008,2008,800,0,84,40,45
WTSNVILE.C,10/15/2008,2008,800,0,85,44,48
WTSNVILE.C,10/16/2008,2008,800,0,93,48,50
WTSNVILE.C,10/17/2008,2008,800,0,85,50,51
WTSNVILE.C,10/18/2008,2008,800,0,63,51,53
WTSNVILE.C,10/19/2008,2008,800,0,62,51,52
WTSNVILE.C,10/20/2008,2008,800,0,67,51,52
WTSNVILE.C,10/21/2008,2008,800,0,81,44,45
WTSNVILE.C,10/22/2008,2008,800,0,92,45,53
WTSNVILE.C,10/23/2008,2008,800,0,95,51,56
WTSNVILE.C,10/24/2008,2008,800,0,88,49,50
WTSNVILE.C,10/25/2008,2008,800,0,83,45,46
WTSNVILE.C,10/26/2008,2008,800,0,68,46,49
WTSNVILE.C,10/27/2008,2008,800,0,68,47,50
WTSNVILE.C,10/28/2008,2008,800,0,73,47,48
WTSNVILE.C,10/29/2008,2008,800,0,71,45,45
WTSNVILE.C,10/30/2008,2008,800,0.01,66,44,52
WTSNVILE.C,10/31/2008,2008,800,0.02,74,52,59
WTSNVILE.C,11/1/2008,2008,800,0.04,64,58,59
WTSNVILE.C,11/2/2008,2008,800,0.81,65,57,57
WTSNVILE.C,11/3/2008,2008,800,0,62,53,54
WTSNVILE.C,11/4/2008,2008,800,0.18,65,46,46
WTSNVILE.C,11/5/2008,2008,800,0,64,40,40
WTSNVILE.C,11/6/2008,2008,800,0,72,41,46
WTSNVILE.C,11/7/2008,2008,800,0,78,46,49
WTSNVILE.C,11/8/2008,2008,800,0,62,46,47
WTSNVILE.C,11/9/2008,2008,800,0.02,66,47,51
WTSNVILE.C,11/10/2008,2008,800,0,61,47,50
WTSNVILE.C,11/11/2008,2008,800,0,64,45,45
WTSNVILE.C,11/12/2008,2008,800,0,70,45,48
WTSNVILE.C,11/13/2008,2008,800,0,73,47,47
WTSNVILE.C,11/14/2008,2008,800,0,85,47,52
WTSNVILE.C,11/15/2008,2008,800,0,90,51,57
WTSNVILE.C,11/16/2008,2008,800,0,90,49,52
WTSNVILE.C,11/17/2008,2008,800,0,87,49,50
WTSNVILE.C,11/18/2008,2008,800,0,68,45,46
WTSNVILE.C,11/19/2008,2008,800,0,60,46,49
WTSNVILE.C,11/20/2008,2008,800,0,68,47,47
WTSNVILE.C,11/21/2008,2008,800,0,71,43,43
WTSNVILE.C,11/22/2008,2008,800,0,72,40,42
WTSNVILE.C,11/23/2008,2008,800,0,72,41,45
WTSNVILE.C,11/24/2008,2008,800,0,62,45,49
WTSNVILE.C,11/25/2008,2008,800,0,60,45,48
WTSNVILE.C,11/26/2008,2008,800,0,57,48,56
WTSNVILE.C,11/27/2008,2008,800,0.44,65,52,53
WTSNVILE.C,11/28/2008,2008,800,0,61,52,53
WTSNVILE.C,11/29/2008,2008,800,0,70,42,44
WTSNVILE.C,11/30/2008,2008,800,0,73,43,47
WTSNVILE.C,12/1/2008,2008,800,0,62,44,44
WTSNVILE.C,12/2/2008,2008,800,0.01,64,43,50
WTSNVILE.C,12/3/2008,2008,800,0,66,40,41
WTSNVILE.C,12/4/2008,2008,800,0,64,40,40
WTSNVILE.C,12/5/2008,2008,800,0,64,39,
WTSNVILE.C,12/6/2008,2008,800,0,74,40,50
WTSNVILE.C,12/7/2008,2008,800,0,62,43,46
WTSNVILE.C,12/8/2008,2008,800,0,61,39,44
WTSNVILE.C,12/9/2008,2008,800,0,61,37,37
WTSNVILE.C,12/10/2008,2008,800,0,69,36,43
WTSNVILE.C,12/11/2008,2008,800,0,71,40,44
WTSNVILE.C,12/12/2008,2008,800,0,61,41,43
WTSNVILE.C,12/13/2008,2008,800,0.02,57,43,44
WTSNVILE.C,12/14/2008,2008,800,0,45,32,33
WTSNVILE.C,12/15/2008,2008,800,1.3,53,33,42
WTSNVILE.C,12/16/2008,2008,800,0.5,52,35,39
WTSNVILE.C,12/17/2008,2008,800,0.02,55,33,34
WTSNVILE.C,12/18/2008,2008,800,0,55,29,29
WTSNVILE.C,12/19/2008,2008,800,0.22,56,29,45
WTSNVILE.C,12/20/2008,2008,800,0.01,56,32,33
WTSNVILE.C,12/21/2008,2008,800,0,53,32,42
WTSNVILE.C,12/22/2008,2008,800,0.68,56,42,42
WTSNVILE.C,12/23/2008,2008,800,0.06,54,40,42
WTSNVILE.C,12/24/2008,2008,800,0.01,58,40,48
WTSNVILE.C,12/25/2008,2008,800,0.39,52,48,50
WTSNVILE.C,12/26/2008,2008,800,0.07,55,32,32
WTSNVILE.C,12/27/2008,2008,800,0,57,32,34
WTSNVILE.C,12/28/2008,2008,800,0,63,33,
WTSNVILE.C,12/29/2008,2008,800,0,64,38,41
WTSNVILE.C,12/30/2008,2008,800,0,65,41,44
WTSNVILE.C,12/31/2008,2008,800,0,61,37,38
WTSNVILE.C,1/1/2009,2009,800,0,60,37,38
WTSNVILE.C,1/2/2009,2009,800,0.13,55,37,44
WTSNVILE.C,1/3/2009,2009,800,0,54,35,35
WTSNVILE.C,1/4/2009,2009,800,0,57,29,29
WTSNVILE.C,1/5/2009,2009,800,0,48,29,41
WTSNVILE.C,1/6/2009,2009,800,0,55,41,44
WTSNVILE.C,1/7/2009,2009,800,0,64,38,39
WTSNVILE.C,1/8/2009,2009,800,0,60,38,41
WTSNVILE.C,1/9/2009,2009,800,0,64,36,37
WTSNVILE.C,1/10/2009,2009,800,0.01,69,36,44
WTSNVILE.C,1/11/2009,2009,800,0,73,36,36
WTSNVILE.C,1/12/2009,2009,800,0,77,36,42
WTSNVILE.C,1/13/2009,2009,800,0,79,42,49
WTSNVILE.C,1/14/2009,2009,800,0,79,42,45
WTSNVILE.C,1/15/2009,2009,800,0,76,43,45
WTSNVILE.C,1/16/2009,2009,800,0,79,38,41
WTSNVILE.C,1/17/2009,2009,800,0,77,39,40
WTSNVILE.C,1/18/2009,2009,800,0,79,39,45
WTSNVILE.C,1/19/2009,2009,800,0,78,40,46
WTSNVILE.C,1/20/2009,2009,800,0,77,42,46
WTSNVILE.C,1/21/2009,2009,800,0,62,43,55
WTSNVILE.C,1/22/2009,2009,800,0.59,56,51,52
WTSNVILE.C,1/23/2009,2009,800,0.27,61,52,54
WTSNVILE.C,1/24/2009,2009,800,0.21,55,53,53
WTSNVILE.C,1/25/2009,2009,800,0.06,59,46,47
WTSNVILE.C,1/26/2009,2009,800,0.01,56,36,36
WTSNVILE.C,1/27/2009,2009,800,0,59,33,34
WTSNVILE.C,1/28/2009,2009,800,0,63,33,35
WTSNVILE.C,1/29/2009,2009,800,0,71,35,44
WTSNVILE.C,1/30/2009,2009,800,0,74,38,38
WTSNVILE.C,1/31/2009,2009,800,0,71,37,37
WTSNVILE.C,2/1/2009,2009,800,0,72,37,38
WTSNVILE.C,2/2/2009,2009,800,0,78,38,41
WTSNVILE.C,2/3/2009,2009,800,0,78,40,40
WTSNVILE.C,2/4/2009,2009,800,0,70,37,37
WTSNVILE.C,2/5/2009,2009,800,0.16,60,37,48
WTSNVILE.C,2/6/2009,2009,800,0.13,54,48,50
WTSNVILE.C,2/7/2009,2009,800,0.42,64,46,46
WTSNVILE.C,2/8/2009,2009,800,0,53,46,50
WTSNVILE.C,2/9/2009,2009,800,0.36,57,39,39
WTSNVILE.C,2/10/2009,2009,800,0,54,32,32
WTSNVILE.C,2/11/2009,2009,800,0.27,57,32,41
WTSNVILE.C,2/12/2009,2009,800,0.12,56,39,40
WTSNVILE.C,2/13/2009,2009,800,0.75,54,40,44
WTSNVILE.C,2/14/2009,2009,800,0.44,55,41,41
WTSNVILE.C,2/15/2009,2009,800,0.04,54,41,50
WTSNVILE.C,2/16/2009,2009,800,0.59,56,48,48
WTSNVILE.C,2/17/2009,2009,800,0.82,54,45,47
WTSNVILE.C,2/18/2009,2009,800,0.19,63,40,41
WTSNVILE.C,2/19/2009,2009,800,0.01,68,38,39
WTSNVILE.C,2/20/2009,2009,800,0,69,38,38
WTSNVILE.C,2/21/2009,2009,800,0,60,38,44
WTSNVILE.C,2/22/2009,2009,800,0.21,59,44,52
WTSNVILE.C,2/23/2009,2009,800,1.38,62,52,55
WTSNVILE.C,2/24/2009,2009,800,0.26,65,52,53
WTSNVILE.C,2/25/2009,2009,800,0,62,48,48
WTSNVILE.C,2/26/2009,2009,800,0.06,61,49,52
WTSNVILE.C,2/27/2009,2009,800,0.03,65,42,42
WTSNVILE.C,2/28/2009,2009,800,0,71,43,49
WTSNVILE.C,3/1/2009,2009,800,0,63,49,58
WTSNVILE.C,3/2/2009,2009,800,0.29,61,56,56
WTSNVILE.C,3/3/2009,2009,800,0.7,58,48,50
WTSNVILE.C,3/4/2009,2009,800,0.84,57,42,42
WTSNVILE.C,3/5/2009,2009,800,0.03,60,42,44
WTSNVILE.C,3/6/2009,2009,800,0,58,44,44
WTSNVILE.C,3/7/2009,2009,800,0.01,61,38,39
WTSNVILE.C,3/8/2009,2009,800,0,57,39,43
WTSNVILE.C,3/9/2009,2009,800,0,59,36,36
WTSNVILE.C,3/10/2009,2009,800,0,61,33,33
WTSNVILE.C,3/11/2009,2009,800,0,61,33,36
WTSNVILE.C,3/12/2009,2009,800,0,61,36,39
WTSNVILE.C,3/13/2009,2009,800,0,62,39,43
WTSNVILE.C,3/14/2009,2009,800,0,58,43,49
WTSNVILE.C,3/15/2009,2009,800,0,62,43,47
WTSNVILE.C,3/16/2009,2009,800,0,66,47,51
WTSNVILE.C,3/17/2009,2009,800,0,70,47,47
WTSNVILE.C,3/18/2009,2009,800,0,76,45,45
WTSNVILE.C,3/19/2009,2009,800,0,70,45,49
WTSNVILE.C,3/20/2009,2009,800,0,63,45,48
WTSNVILE.C,3/21/2009,2009,800,0,58,48,51
WTSNVILE.C,3/22/2009,2009,800,0.34,59,43,43
WTSNVILE.C,3/23/2009,2009,800,0,64,36,36
WTSNVILE.C,3/24/2009,2009,800,0,65,35,39
WTSNVILE.C,3/25/2009,2009,800,0,64,39,41
WTSNVILE.C,3/26/2009,2009,800,0,68,41,50
WTSNVILE.C,3/27/2009,2009,800,0,71,46,46
WTSNVILE.C,3/28/2009,2009,800,0,73,45,45
WTSNVILE.C,3/29/2009,2009,800,0,69,45,50
WTSNVILE.C,3/30/2009,2009,800,0,67,47,51
WTSNVILE.C,3/31/2009,2009,800,0,70,40,40
WTSNVILE.C,4/1/2009,2009,800,0,71,40,45
WTSNVILE.C,4/2/2009,2009,800,0,69,45,49
WTSNVILE.C,4/3/2009,2009,800,0,68,38,41
WTSNVILE.C,4/4/2009,2009,800,0,68,38,38
WTSNVILE.C,4/5/2009,2009,800,0,77,38,40
WTSNVILE.C,4/6/2009,2009,800,0,80,40,41
WTSNVILE.C,4/7/2009,2009,800,0,62,41,49
WTSNVILE.C,4/8/2009,2009,800,0.22,61,49,50
WTSNVILE.C,4/9/2009,2009,800,0.01,56,48,51
WTSNVILE.C,4/10/2009,2009,800,0.13,62,50,50
WTSNVILE.C,4/11/2009,2009,800,0,63,39,40
WTSNVILE.C,4/12/2009,2009,800,0,66,40,50
WTSNVILE.C,4/13/2009,2009,800,0,67,48,49
WTSNVILE.C,4/14/2009,2009,800,0,63,43,43
WTSNVILE.C,4/15/2009,2009,800,0,63,36,36
WTSNVILE.C,4/16/2009,2009,800,0,61,37,41
WTSNVILE.C,4/17/2009,2009,800,0,67,41,42
WTSNVILE.C,4/18/2009,2009,800,0,79,42,48
WTSNVILE.C,4/19/2009,2009,800,0,94,48,52
WTSNVILE.C,4/20/2009,2009,800,0,99,52,56
WTSNVILE.C,4/21/2009,2009,800,0,101,56,60
WTSNVILE.C,4/22/2009,2009,800,0,66,53,54
WTSNVILE.C,4/23/2009,2009,800,0,62,52,53
WTSNVILE.C,4/24/2009,2009,800,0,63,51,51
WTSNVILE.C,4/25/2009,2009,800,0,64,43,49
WTSNVILE.C,4/26/2009,2009,800,0,60,44,46
WTSNVILE.C,4/27/2009,2009,800,0,57,46,50
WTSNVILE.C,4/28/2009,2009,800,0,59,49,50
WTSNVILE.C,4/29/2009,2009,800,0,63,38,39
WTSNVILE.C,4/30/2009,2009,800,0,72,39,42
WTSNVILE.C,5/1/2009,2009,800,0,67,42,52
WTSNVILE.C,5/2/2009,2009,800,0.36,67,52,56
WTSNVILE.C,5/3/2009,2009,800,0.03,60,55,56
WTSNVILE.C,5/4/2009,2009,800,0.17,70,55,55
WTSNVILE.C,5/5/2009,2009,800,0.19,69,55,58
WTSNVILE.C,5/6/2009,2009,800,0.02,73,55,57
WTSNVILE.C,5/7/2009,2009,800,0,75,57,57
WTSNVILE.C,5/8/2009,2009,800,0,77,49,49
WTSNVILE.C,5/9/2009,2009,800,0,69,48,49
WTSNVILE.C,5/10/2009,2009,800,0,73,48,48
WTSNVILE.C,5/11/2009,2009,800,0,71,49,50
WTSNVILE.C,5/12/2009,2009,800,0,72,50,51
WTSNVILE.C,5/13/2009,2009,800,0,77,46,48
WTSNVILE.C,5/14/2009,2009,800,0,76,49,
WTSNVILE.C,5/15/2009,2009,800,0,70,49,55
WTSNVILE.C,5/16/2009,2009,800,0,88,51,52
WTSNVILE.C,5/17/2009,2009,800,0,76,52,59
WTSNVILE.C,5/18/2009,2009,800,0,61,52,52
WTSNVILE.C,5/19/2009,2009,800,0,62,51,53
WTSNVILE.C,5/20/2009,2009,800,0,66,48,49
WTSNVILE.C,5/21/2009,2009,800,0,60,49,50
WTSNVILE.C,5/22/2009,2009,800,0,60,49,49
WTSNVILE.C,5/23/2009,2009,800,0,56,49,50
WTSNVILE.C,5/24/2009,2009,800,0,62,50,51
WTSNVILE.C,5/25/2009,2009,800,0,61,51,51
WTSNVILE.C,5/26/2009,2009,800,0,64,48,49
WTSNVILE.C,5/27/2009,2009,800,0,65,49,54
WTSNVILE.C,5/28/2009,2009,800,0,62,51,51
WTSNVILE.C,5/29/2009,2009,800,0,62,51,54
WTSNVILE.C,5/30/2009,2009,800,0,62,53,53
WTSNVILE.C,5/31/2009,2009,800,0,62,53,54
WTSNVILE.C,6/1/2009,2009,800,0,67,53,54
WTSNVILE.C,6/2/2009,2009,800,0,69,53,54
WTSNVILE.C,6/3/2009,2009,800,0,69,54,54
WTSNVILE.C,6/4/2009,2009,800,0,70,54,56
WTSNVILE.C,6/5/2009,2009,800,0,71,54,55
WTSNVILE.C,6/6/2009,2009,800,0,70,50,52
WTSNVILE.C,6/7/2009,2009,800,0,71,52,54
WTSNVILE.C,6/8/2009,2009,800,0,68,51,52
WTSNVILE.C,6/9/2009,2009,800,0,65,52,57
WTSNVILE.C,6/10/2009,2009,800,0,68,57,59
WTSNVILE.C,6/11/2009,2009,800,0,73,58,59
WTSNVILE.C,6/12/2009,2009,800,0,68,52,55
WTSNVILE.C,6/13/2009,2009,800,0.01,70,55,59
WTSNVILE.C,6/14/2009,2009,800,0.01,70,56,58
WTSNVILE.C,6/15/2009,2009,800,0,69,53,54
WTSNVILE.C,6/16/2009,2009,800,0,71,53,56
WTSNVILE.C,6/17/2009,2009,800,0,73,56,59
WTSNVILE.C,6/18/2009,2009,800,0,75,58,59
WTSNVILE.C,6/19/2009,2009,800,0,76,55,56
WTSNVILE.C,6/20/2009,2009,800,0,70,53,56
WTSNVILE.C,6/21/2009,2009,800,0,71,46,49
WTSNVILE.C,6/22/2009,2009,800,0,74,48,50
WTSNVILE.C,6/23/2009,2009,800,0,68,50,52
WTSNVILE.C,6/24/2009,2009,800,0,62,52,54
WTSNVILE.C,6/25/2009,2009,800,0,64,54,54
WTSNVILE.C,6/26/2009,2009,800,0,66,53,54
WTSNVILE.C,6/27/2009,2009,800,0,83,53,54
WTSNVILE.C,6/28/2009,2009,800,0,72,54,56
WTSNVILE.C,6/29/2009,2009,800,0,68,54,55
WTSNVILE.C,6/30/2009,2009,800,0,69,55,58
WTSNVILE.C,7/1/2009,2009,800,0,68,57,58
WTSNVILE.C,7/2/2009,2009,800,0,69,55,56
WTSNVILE.C,7/3/2009,2009,800,0,68,56,56
WTSNVILE.C,7/4/2009,2009,800,0,68,56,56
WTSNVILE.C,7/5/2009,2009,800,0,68,56,58
WTSNVILE.C,7/6/2009,2009,800,0,77,52,53
WTSNVILE.C,7/7/2009,2009,800,0,72,49,51
WTSNVILE.C,7/8/2009,2009,800,0,75,51,54
WTSNVILE.C,7/9/2009,2009,800,0,71,54,55
WTSNVILE.C,7/10/2009,2009,800,0,72,49,52
WTSNVILE.C,7/11/2009,2009,800,0,70,52,54
WTSNVILE.C,7/12/2009,2009,800,0,76,54,56
WTSNVILE.C,7/13/2009,2009,800,0,86,52,53
WTSNVILE.C,7/14/2009,2009,800,0,80,52,56
WTSNVILE.C,7/15/2009,2009,800,0,71,55,56
WTSNVILE.C,7/16/2009,2009,800,0,71,55,56
WTSNVILE.C,7/17/2009,2009,800,0,71,54,55
WTSNVILE.C,7/18/2009,2009,800,0,71,55,55
WTSNVILE.C,7/19/2009,2009,800,0,70,54,55
WTSNVILE.C,7/20/2009,2009,800,0,69,55,55
WTSNVILE.C,7/21/2009,2009,800,0,72,55,55
WTSNVILE.C,7/22/2009,2009,800,0,72,52,53
WTSNVILE.C,7/23/2009,2009,800,0,67,54,55
WTSNVILE.C,7/24/2009,2009,800,0,66,54,54
WTSNVILE.C,7/25/2009,2009,800,0,65,55,55
WTSNVILE.C,7/26/2009,2009,800,0,67,53,53
WTSNVILE.C,7/27/2009,2009,800,0,68,52,52
WTSNVILE.C,7/28/2009,2009,800,0,67,53,54
WTSNVILE.C,7/29/2009,2009,800,0.02,66,54,56
WTSNVILE.C,7/30/2009,2009,800,0,68,56,58
WTSNVILE.C,7/31/2009,2009,800,0,66,56,57
WTSNVILE.C,8/1/2009,2009,800,0,66,55,55
WTSNVILE.C,8/2/2009,2009,800,0,71,54,62
WTSNVILE.C,8/3/2009,2009,800,0,71,56,57
WTSNVILE.C,8/4/2009,2009,800,0,75,57,59
WTSNVILE.C,8/5/2009,2009,800,0,72,54,56
WTSNVILE.C,8/6/2009,2009,800,0,72,56,62
WTSNVILE.C,8/7/2009,2009,800,0,75,58,58
WTSNVILE.C,8/8/2009,2009,800,0,72,53,53
WTSNVILE.C,8/9/2009,2009,800,0,85,53,54
WTSNVILE.C,8/10/2009,2009,800,0,71,54,57
WTSNVILE.C,8/11/2009,2009,800,0,68,56,56
WTSNVILE.C,8/12/2009,2009,800,0,73,56,56
WTSNVILE.C,8/13/2009,2009,800,0,79,55,55
WTSNVILE.C,8/14/2009,2009,800,0,78,55,57
WTSNVILE.C,8/15/2009,2009,800,0,73,56,57
WTSNVILE.C,8/16/2009,2009,800,0,68,55,56
WTSNVILE.C,8/17/2009,2009,800,0,67,55,55
WTSNVILE.C,8/18/2009,2009,800,0,65,55,56
WTSNVILE.C,8/19/2009,2009,800,0,66,55,57
WTSNVILE.C,8/20/2009,2009,800,0,68,56,59
WTSNVILE.C,8/21/2009,2009,800,0,73,57,57
WTSNVILE.C,8/22/2009,2009,800,0,69,54,55
WTSNVILE.C,8/23/2009,2009,800,0,66,55,56
WTSNVILE.C,8/24/2009,2009,800,0,67,54,55
WTSNVILE.C,8/25/2009,2009,800,0,67,54,55
WTSNVILE.C,8/26/2009,2009,800,0,69,54,54
WTSNVILE.C,8/27/2009,2009,800,0,103,53,
WTSNVILE.C,8/28/2009,2009,800,0,74,59,64
WTSNVILE.C,8/29/2009,2009,800,0,95,56,56
WTSNVILE.C,8/30/2009,2009,800,0,73,56,56
WTSNVILE.C,8/31/2009,2009,800,0,72,56,57
WTSNVILE.C,9/1/2009,2009,800,0,83,55,55
WTSNVILE.C,9/2/2009,2009,800,0,87,55,58
WTSNVILE.C,9/3/2009,2009,800,0,88,58,58
WTSNVILE.C,9/4/2009,2009,800,0,75,56,56
WTSNVILE.C,9/5/2009,2009,800,0,74,53,55
WTSNVILE.C,9/6/2009,2009,800,0,80,55,58
WTSNVILE.C,9/7/2009,2009,800,0,75,52,52
WTSNVILE.C,9/8/2009,2009,800,0,71,50,50
WTSNVILE.C,9/9/2009,2009,800,0,69,50,56
WTSNVILE.C,9/10/2009,2009,800,0,84,53,53
WTSNVILE.C,9/11/2009,2009,800,0,80,52,52
WTSNVILE.C,9/12/2009,2009,800,0,68,56,57
WTSNVILE.C,9/13/2009,2009,800,0,71,57,58
WTSNVILE.C,9/14/2009,2009,800,0,72,57,57
WTSNVILE.C,9/15/2009,2009,800,0,80,54,54
WTSNVILE.C,9/16/2009,2009,800,0,78,54,54
WTSNVILE.C,9/17/2009,2009,800,0,74,54,56
WTSNVILE.C,9/18/2009,2009,800,0,83,56,57
WTSNVILE.C,9/19/2009,2009,800,0,70,55,56
WTSNVILE.C,9/20/2009,2009,800,0,68,55,56
WTSNVILE.C,9/21/2009,2009,800,0,71,55,55
WTSNVILE.C,9/22/2009,2009,800,0,72,55,56
WTSNVILE.C,9/23/2009,2009,800,0,80,56,56
WTSNVILE.C,9/24/2009,2009,800,0,69,53,54
WTSNVILE.C,9/25/2009,2009,800,0,74,53,54
WTSNVILE.C,9/26/2009,2009,2359,0,74,52,50
WTSNVILE.C,9/27/2009,2009,800,0,77,50,53
WTSNVILE.C,9/28/2009,2009,800,0,61,53,57
WTSNVILE.C,9/29/2009,2009,800,0,75,54,54
WTSNVILE.C,9/30/2009,2009,2359,0,74,51,46
WTSNVILE.C,10/1/2009,2009,800,0,76,46,48
WTSNVILE.C,10/2/2009,2009,800,0,70,48,49
WTSNVILE.C,10/3/2009,2009,800,0,71,42,42
WTSNVILE.C,10/4/2009,2009,800,0,63,42,42
WTSNVILE.C,10/5/2009,2009,800,0,68,42,43
WTSNVILE.C,10/6/2009,2009,800,0,77,43,45
WTSNVILE.C,10/7/2009,2009,800,0,72,44,46
WTSNVILE.C,10/8/2009,2009,800,0,64,45,54
WTSNVILE.C,10/9/2009,2009,800,0,64,52,54
WTSNVILE.C,10/10/2009,2009,800,0,59,46,51
WTSNVILE.C,10/11/2009,2009,800,0,58,50,51
WTSNVILE.C,10/12/2009,2009,800,0,69,50,55
WTSNVILE.C,10/13/2009,2009,800,0.31,63,55,59
WTSNVILE.C,10/14/2009,2009,800,0,73,59,61
WTSNVILE.C,10/15/2009,2009,2359,0,70,48,61
WTSNVILE.C,10/16/2009,2009,800,0,86,59,60
WTSNVILE.C,10/17/2009,2009,800,0,80,56,57
WTSNVILE.C,10/18/2009,2009,800,0,69,56,57
WTSNVILE.C,10/19/2009,2009,800,0,62,53,54
WTSNVILE.C,10/20/2009,2009,800,0.07,67,52,52
WTSNVILE.C,10/21/2009,2009,800,0.01,68,52,54
WTSNVILE.C,10/22/2009,2009,800,0,73,53,54
WTSNVILE.C,10/23/2009,2009,800,0,80,51,53
WTSNVILE.C,10/24/2009,2009,800,0,68,52,52
WTSNVILE.C,10/25/2009,2009,800,0,78,50,51
WTSNVILE.C,10/26/2009,2009,800,0,73,50,51
WTSNVILE.C,10/27/2009,2009,800,0,69,51,51
WTSNVILE.C,10/28/2009,2009,800,0,66,49,52
WTSNVILE.C,10/29/2009,2009,800,0,67,41,42
WTSNVILE.C,10/30/2009,2009,800,0,72,42,45
WTSNVILE.C,10/31/2009,2009,800,0,78,45,45
WTSNVILE.C,11/1/2009,2009,2359,0,71,45,49
WTSNVILE.C,11/2/2009,2009,2359,0,71,45,51
WTSNVILE.C,11/3/2009,2009,2359,0,71,45,54
WTSNVILE.C,11/4/2009,2009,800,0,64,50,54
WTSNVILE.C,11/5/2009,2009,800,0,70,46,47
WTSNVILE.C,11/6/2009,2009,800,0.04,70,47,53
WTSNVILE.C,11/7/2009,2009,800,0.01,68,49,50
WTSNVILE.C,11/8/2009,2009,800,0,68,43,45
WTSNVILE.C,11/9/2009,2009,800,0,67,38,40
WTSNVILE.C,11/10/2009,2009,800,0,72,41,44
WTSNVILE.C,11/11/2009,2009,800,0,63,44,57
WTSNVILE.C,11/12/2009,2009,800,0,61,47,51
WTSNVILE.C,11/13/2009,2009,800,0,61,38,39
WTSNVILE.C,11/14/2009,2009,800,0,61,40,47
WTSNVILE.C,11/15/2009,2009,800,0,68,38,38
WTSNVILE.C,11/16/2009,2009,800,0,65,37,38
WTSNVILE.C,11/17/2009,2009,800,0,64,37,46
WTSNVILE.C,11/18/2009,2009,800,0,65,37,46
